country,year,hdi,region,attacks_count,total_casualty,log_attacks,log_casualties,hdi_group,casualties_per_attack,log_casualties_per_attack
Italy,2011,0.885,Western Europe,5,7,1.79175946922806,2.07944154167984,Very High,1.4,0.8754687373539
Kazakhstan,2011,0.775,Central Asia,5,14,1.79175946922806,2.70805020110221,High,2.8,1.33500106673234
Kenya,2011,0.55,Sub-Saharan Africa,42,153,3.76120011569356,5.03695260241363,Low,3.64285714285714,1.53532994028038
Kyrgyzstan,2011,0.665,Central Asia,1,0,0.693147180559945,0,Medium,0,0
Kuwait,2011,0.82,Middle East & North Africa,1,0,0.693147180559945,0,Very High,0,0
Lebanon,2011,0.771,Middle East & North Africa,10,24,2.39789527279837,3.2188758248682,High,2.4,1.22377543162212
Libya,2011,0.69,Middle East & North Africa,2,2,1.09861228866811,1.09861228866811,Medium,1,0.693147180559945
Morocco,2011,0.614,Middle East & North Africa,1,41,0.693147180559945,3.73766961828337,Medium,41,3.73766961828337
Madagascar,2011,0.494,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Mexico,2011,0.752,North America,2,1,1.09861228866811,0.693147180559945,High,0.5,0.405465108108164
Mali,2011,0.409,Sub-Saharan Africa,4,7,1.6094379124341,2.07944154167984,Low,1.75,1.01160091167848
Myanmar,2011,0.521,Southeast Asia,2,0,1.09861228866811,0,Low,0,0
Mauritania,2011,0.515,Sub-Saharan Africa,3,5,1.38629436111989,1.79175946922806,Low,1.66666666666667,0.980829253011726
Niger,2011,0.346,Sub-Saharan Africa,2,10,1.09861228866811,2.39789527279837,Low,5,1.79175946922806
Nigeria,2011,0.492,Sub-Saharan Africa,175,1057,5.17048399503815,6.96413561241825,Low,6.04,1.95160817016995
Netherlands,2011,0.927,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Norway,2011,0.944,Western Europe,3,152,1.38629436111989,5.03043792139244,Very High,50.6666666666667,3.94481282825114
Nepal,2011,0.553,South Asia,46,96,3.85014760171006,4.57471097850338,Medium,2.08695652173913,1.12718566111217
Pakistan,2011,0.508,South Asia,1012,4262,6.92067150424868,8.35772841676521,Low,4.21146245059289,1.65086051706582
Philippines,2011,0.679,Southeast Asia,151,355,5.02388052084628,5.87493073085203,Medium,2.35099337748344,1.20925683247254
Portugal,2011,0.835,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Paraguay,2011,0.696,South America,4,4,1.6094379124341,1.6094379124341,Medium,1,0.693147180559945
Rwanda,2011,0.497,Sub-Saharan Africa,2,51,1.09861228866811,3.95124371858143,Low,25.5,3.27714473299218
Saudi Arabia,2011,0.828,Middle East & North Africa,2,18,1.09861228866811,2.94443897916644,Very High,9,2.30258509299405
Sudan,2011,0.487,Sub-Saharan Africa,38,312,3.66356164612965,5.74620319054015,Low,8.21052631578947,2.22034699475707
Senegal,2011,0.482,Sub-Saharan Africa,4,25,1.6094379124341,3.25809653802148,Low,6.25,1.98100146886658
Sweden,2011,0.911,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Thailand,2011,0.743,Southeast Asia,182,587,5.20948615284142,6.37672694789863,High,3.22527472527473,1.44108428242885
Tunisia,2011,0.722,Middle East & North Africa,3,4,1.38629436111989,1.6094379124341,High,1.33333333333333,0.847297860387204
Turkey,2011,0.762,Middle East & North Africa,51,135,3.95124371858143,4.91265488573605,High,2.64705882352941,1.29392104098888
Ukraine,2011,0.769,Eastern Europe,3,0,1.38629436111989,0,High,0,0
United States,2011,0.913,North America,9,2,2.30258509299405,1.09861228866811,Very High,0.222222222222222,0.200670695462151
Yemen,2011,0.509,Middle East & North Africa,118,819,4.77912349311153,6.7093043402583,Low,6.9406779661017,2.07199865777276
Zimbabwe,2011,0.535,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Afghanistan,2012,0.466,South Asia,1469,8067,7.29301767977278,8.9956608990741,Low,5.49149081007488,1.87049221313125
Argentina,2012,0.843,South America,2,0,1.09861228866811,0,Very High,0,0
Burundi,2012,0.416,Sub-Saharan Africa,4,28,1.6094379124341,3.36729582998647,Low,7,2.07944154167984
Belgium,2012,0.915,Western Europe,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Bangladesh,2012,0.572,South Asia,18,40,2.94443897916644,3.71357206670431,Medium,2.22222222222222,1.17007125265026
Bulgaria,2012,0.798,Eastern Europe,2,38,1.09861228866811,3.66356164612965,High,19,2.99573227355399
Bahrain,2012,0.817,Middle East & North Africa,26,41,3.29583686600433,3.73766961828337,Very High,1.57692307692308,0.946596081369484
Belarus,2012,0.806,Eastern Europe,3,0,1.38629436111989,0,Very High,0,0
Bolivia,2012,0.674,South America,1,2,0.693147180559945,1.09861228866811,Medium,2,1.09861228866811
Brazil,2012,0.732,South America,1,1,0.693147180559945,0.693147180559945,High,1,0.693147180559945
Central African Republic,2012,0.388,Sub-Saharan Africa,4,28,1.6094379124341,3.36729582998647,Low,7,2.07944154167984
Canada,2012,0.921,North America,3,0,1.38629436111989,0,Very High,0,0
Chile,2012,0.824,South America,2,0,1.09861228866811,0,Very High,0,0
China,2012,0.709,East Asia,4,64,1.6094379124341,4.17438726989564,High,16,2.83321334405622
Ivory Coast,2012,0.477,Sub-Saharan Africa,16,39,2.83321334405622,3.68887945411394,Low,2.4375,1.23474446299269
Colombia,2012,0.734,South America,115,622,4.75359019110636,6.43454651878745,High,5.40869565217391,1.85765576382609
Cyprus,2012,0.86,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Germany,2012,0.933,Western Europe,5,0,1.79175946922806,0,Very High,0,0
Algeria,2012,0.729,Middle East & North Africa,41,135,3.73766961828337,4.91265488573605,High,3.29268292682927,1.45691192833384
Ecuador,2012,0.751,South America,1,0,0.693147180559945,0,High,0,0
Egypt,2012,0.688,Middle East & North Africa,49,131,3.91202300542815,4.88280192258637,Medium,2.6734693877551,1.30113655277958
Spain,2012,0.874,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Ethiopia,2012,0.43,Sub-Saharan Africa,3,32,1.38629436111989,3.49650756146648,Low,10.6666666666667,2.4567357728213
France,2012,0.882,Western Europe,66,16,4.20469261939097,2.83321334405622,Very High,0.242424242424242,0.217064505237828
United Kingdom,2012,0.909,Western Europe,54,4,4.00733318523247,1.6094379124341,Very High,0.0740740740740741,0.071458963982145
Georgia,2012,0.773,Central Asia,3,3,1.38629436111989,1.38629436111989,High,1,0.693147180559945
Guinea-Bissau,2012,0.456,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Greece,2012,0.866,Western Europe,24,5,3.2188758248682,1.79175946922806,Very High,0.208333333333333,0.189241999638528
Guatemala,2012,0.616,Central America & Caribbean,1,3,0.693147180559945,1.38629436111989,Medium,3,1.38629436111989
Indonesia,2012,0.678,Southeast Asia,39,35,3.68887945411394,3.58351893845611,Medium,0.897435897435898,0.640503447074523
India,2012,0.598,South Asia,613,910,6.41999492814714,6.81454289725996,Medium,1.48450244698206,0.91007241695895
Ireland,2012,0.903,Western Europe,29,0,3.40119738166216,0,Very High,0,0
Iran,2012,0.768,Middle East & North Africa,5,23,1.79175946922806,3.17805383034795,High,4.6,1.7227665977411
Iraq,2012,0.66,Middle East & North Africa,1435,9563,7.26961674960817,9.16576132857822,Medium,6.66411149825784,2.03654858887404
Iceland,2012,0.921,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Israel,2012,0.898,Middle East & North Africa,59,103,4.0943445622221,4.64439089914137,Very High,1.74576271186441,1.01005889132667
Italy,2012,0.883,Western Europe,10,1,2.39789527279837,0.693147180559945,Very High,0.1,0.0953101798043249
Jordan,2012,0.721,Middle East & North Africa,2,17,1.09861228866811,2.89037175789617,High,8.5,2.2512917986065
Kazakhstan,2012,0.783,Central Asia,4,5,1.6094379124341,1.79175946922806,High,1.25,0.810930216216329
Kenya,2012,0.552,Sub-Saharan Africa,80,528,4.39444915467244,6.2709884318583,Medium,6.6,2.02814824729229
Lebanon,2012,0.762,Middle East & North Africa,15,101,2.77258872223978,4.62497281328427,High,6.73333333333333,2.04553999000415
Liberia,2012,0.47,Sub-Saharan Africa,1,0,0.693147180559945,0,Low,0,0
Libya,2012,0.726,Middle East & North Africa,57,70,4.06044301054642,4.26267987704132,High,1.2280701754386,0.801135818624041
Sri Lanka,2012,0.751,South Asia,4,1,1.6094379124341,0.693147180559945,High,0.25,0.22314355131421
Moldova,2012,0.741,Eastern Europe,1,0,0.693147180559945,0,High,0,0
Madagascar,2012,0.496,Sub-Saharan Africa,1,3,0.693147180559945,1.38629436111989,Low,3,1.38629436111989
Maldives,2012,0.709,South Asia,2,2,1.09861228866811,1.09861228866811,High,1,0.693147180559945
Mexico,2012,0.76,North America,16,25,2.83321334405622,3.25809653802148,High,1.5625,0.940983344464527
Mali,2012,0.407,Sub-Saharan Africa,19,50,2.99573227355399,3.93182563272433,Low,2.63157894736842,1.28966752543082
Myanmar,2012,0.531,Southeast Asia,17,22,2.89037175789617,3.13549421592915,Low,1.29411764705882,0.83034830207343
Mozambique,2012,0.413,Sub-Saharan Africa,1,5,0.693147180559945,1.79175946922806,Low,5,1.79175946922806
Malaysia,2012,0.78,Southeast Asia,2,3,1.09861228866811,1.38629436111989,High,1.5,0.916290731874155
Niger,2012,0.354,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Nigeria,2012,0.499,Sub-Saharan Africa,615,2178,6.42324696353352,7.68662133494462,Low,3.54146341463415,1.51324929813866
Nepal,2012,0.561,South Asia,46,38,3.85014760171006,3.66356164612965,Medium,0.826086956521739,0.602175402354219
Pakistan,2012,0.513,South Asia,1655,6834,7.41216033494521,8.82981174915805,Low,4.12930513595166,1.63497019892681
Peru,2012,0.742,South America,9,25,2.30258509299405,3.25809653802148,High,2.77777777777778,1.32913594727994
Philippines,2012,0.685,Southeast Asia,249,653,5.52146091786225,6.4831073514572,Medium,2.62248995983936,1.28716162359792
Paraguay,2012,0.702,South America,4,3,1.6094379124341,1.38629436111989,High,0.75,0.559615787935423
Rwanda,2012,0.506,Sub-Saharan Africa,6,50,1.94591014905531,3.93182563272433,Low,8.33333333333333,2.23359222150709
Saudi Arabia,2012,0.837,Middle East & North Africa,6,12,1.94591014905531,2.56494935746154,Very High,2,1.09861228866811
Sudan,2012,0.493,Sub-Saharan Africa,40,147,3.71357206670431,4.99721227376412,Low,3.675,1.54222916274065
Senegal,2012,0.49,Sub-Saharan Africa,12,54,2.56494935746154,4.00733318523247,Low,4.5,1.70474809223843
Serbia,2012,0.78,Eastern Europe,3,3,1.38629436111989,1.38629436111989,High,1,0.693147180559945
South Sudan,2012,0.397,Sub-Saharan Africa,5,49,1.79175946922806,3.91202300542815,Low,9.8,2.37954613413017
Sweden,2012,0.911,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Thailand,2012,0.746,Southeast Asia,280,1261,5.63835466933375,7.14045304310116,High,4.50357142857143,1.70539723215087
Tajikistan,2012,0.643,Central Asia,5,9,1.79175946922806,2.30258509299405,Medium,1.8,1.02961941718116
Tunisia,2012,0.724,Middle East & North Africa,3,50,1.38629436111989,3.93182563272433,High,16.6666666666667,2.87167962488401
Turkey,2012,0.769,Middle East & North Africa,190,714,5.25227342804663,6.57228254269401,High,3.75789473684211,1.55980528823169
Uganda,2012,0.504,Sub-Saharan Africa,4,5,1.6094379124341,1.79175946922806,Low,1.25,0.810930216216329
Ukraine,2012,0.773,Eastern Europe,8,37,2.19722457733622,3.63758615972639,High,4.625,1.72722094809048
United States,2012,0.916,North America,20,14,3.04452243772342,2.70805020110221,Very High,0.7,0.53062825106217
Venezuela,2012,0.767,South America,1,2,0.693147180559945,1.09861228866811,High,2,1.09861228866811
Yemen,2012,0.512,Middle East & North Africa,313,1629,5.74939298590825,7.39633529380081,Low,5.20447284345048,1.82527045831112
South Africa,2012,0.696,Sub-Saharan Africa,4,9,1.6094379124341,2.30258509299405,Medium,2.25,1.17865499634165
Afghanistan,2013,0.474,South Asia,1443,7787,7.27517231945277,8.96033936649209,Low,5.3963963963964,1.85573476872303
Albania,2013,0.785,Eastern Europe,1,0,0.693147180559945,0,High,0,0
United Arab Emirates,2013,0.852,Middle East & North Africa,1,0,0.693147180559945,0,Very High,0,0
Argentina,2013,0.845,South America,2,2,1.09861228866811,1.09861228866811,Very High,1,0.693147180559945
Armenia,2013,0.76,Central Asia,1,1,0.693147180559945,0.693147180559945,High,1,0.693147180559945
Australia,2013,0.929,Australasia & Oceania,1,0,0.693147180559945,0,Very High,0,0
Austria,2013,0.905,Western Europe,1,2,0.693147180559945,1.09861228866811,Very High,2,1.09861228866811
Burundi,2013,0.421,Sub-Saharan Africa,2,17,1.09861228866811,2.89037175789617,Low,8.5,2.2512917986065
Burkina Faso,2013,0.402,Sub-Saharan Africa,1,1,0.693147180559945,0.693147180559945,Low,1,0.693147180559945
Bangladesh,2013,0.574,South Asia,138,126,4.93447393313069,4.84418708645859,Medium,0.91304347826087,0.648695417989111
Bulgaria,2013,0.805,Eastern Europe,3,0,1.38629436111989,0,Very High,0,0
Bahrain,2013,0.824,Middle East & North Africa,52,42,3.97029191355212,3.76120011569356,Very High,0.807692307692308,0.592051063688577
Bahamas,2013,0.816,Central America & Caribbean,1,0,0.693147180559945,0,Very High,0,0
Belize,2013,0.712,Central America & Caribbean,1,0,0.693147180559945,0,High,0,0
Brazil,2013,0.75,South America,3,2,1.38629436111989,1.09861228866811,High,0.666666666666667,0.510825623765991
Central African Republic,2013,0.368,Sub-Saharan Africa,21,125,3.09104245335832,4.83628190695148,Low,5.95238095238095,1.93908418398491
Canada,2013,0.923,North America,4,0,1.6094379124341,0,Very High,0,0
Switzerland,2013,0.948,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Chile,2013,0.836,South America,5,3,1.79175946922806,1.38629436111989,Very High,0.6,0.470003629245736
China,2013,0.717,East Asia,12,131,2.56494935746154,4.88280192258637,High,10.9166666666667,2.47793798047191
Ivory Coast,2013,0.483,Sub-Saharan Africa,4,7,1.6094379124341,2.07944154167984,Low,1.75,1.01160091167848
Cameroon,2013,0.542,Sub-Saharan Africa,3,7,1.38629436111989,2.07944154167984,Low,2.33333333333333,1.20397280432594
Colombia,2013,0.746,South America,149,399,5.01063529409626,5.99146454710798,High,2.67785234899329,1.30232898100256
Cyprus,2013,0.861,Western Europe,2,0,1.09861228866811,0,Very High,0,0
Denmark,2013,0.933,Western Europe,1,0,0.693147180559945,0,Very High,0,0
Dominican Republic,2013,0.722,Central America & Caribbean,1,0,0.693147180559945,0,High,0,0
Algeria,2013,0.731,Middle East & North Africa,22,149,3.13549421592915,5.01063529409626,High,6.77272727272727,2.05062110314434
Ecuador,2013,0.755,South America,2,1,1.09861228866811,0.693147180559945,High,0.5,0.405465108108164
Egypt,2013,0.694,Middle East & North Africa,321,857,5.77455154554441,6.75460409948796,Medium,2.66978193146418,1.30013224108152
Spain,2013,0.88,Western Europe,5,1,1.79175946922806,0.693147180559945,Very High,0.2,0.182321556793955
Ethiopia,2013,0.441,Sub-Saharan Africa,5,6,1.79175946922806,1.94591014905531,Low,1.2,0.78845736036427
France,2013,0.887,Western Europe,18,5,2.94443897916644,1.79175946922806,Very High,0.277777777777778,0.245122458032985
United Kingdom,2013,0.922,Western Europe,136,68,4.91998092582813,4.23410650459726,Very High,0.5,0.405465108108164
Georgia,2013,0.777,Central Asia,2,2,1.09861228866811,1.09861228866811,High,1,0.693147180559945
Guinea,2013,0.429,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
Greece,2013,0.871,Western Europe,56,20,4.04305126783455,3.04452243772342,Very High,0.357142857142857,0.305381649551182
Guatemala,2013,0.62,Central America & Caribbean,6,7,1.94591014905531,2.07944154167984,Medium,1.16666666666667,0.773189888233482
Honduras,2013,0.603,Central America & Caribbean,2,5,1.09861228866811,1.79175946922806,Medium,2.5,1.25276296849537
Croatia,2013,0.838,Eastern Europe,2,1,1.09861228866811,0.693147180559945,Very High,0.5,0.405465108108164
Indonesia,2013,0.683,Southeast Asia,32,38,3.49650756146648,3.66356164612965,Medium,1.1875,0.782759339249633
India,2013,0.607,South Asia,694,1228,6.54391184556479,7.11395610956603,Medium,1.76945244956772,1.01864962902343
Ireland,2013,0.908,Western Europe,27,2,3.3322045101752,1.09861228866811,Very High,0.0740740740740741,0.071458963982145
Iran,2013,0.769,Middle East & North Africa,11,56,2.484906649788,4.04305126783455,High,5.09090909090909,1.8067973465926
Iraq,2013,0.667,Middle East & North Africa,2852,22647,7.9561263512135,10.0278268267917,Medium,7.94074333800842,2.1906187331571
Israel,2013,0.904,Middle East & North Africa,37,10,3.63758615972639,2.39789527279837,Very High,0.27027027027027,0.239229689065834
Italy,2013,0.882,Western Europe,7,4,2.07944154167984,1.6094379124341,Very High,0.571428571428571,0.451985123743057
Jordan,2013,0.719,Middle East & North Africa,1,0,0.693147180559945,0,High,0,0
Japan,2013,0.91,East Asia,1,0,0.693147180559945,0,Very High,0,0
Kazakhstan,2013,0.792,Central Asia,4,1,1.6094379124341,0.693147180559945,High,0.25,0.22314355131421
Kenya,2013,0.554,Sub-Saharan Africa,80,653,4.39444915467244,6.4831073514572,Medium,8.1625,2.21511906721277
Cambodia,2013,0.562,Southeast Asia,2,0,1.09861228866811,0,Medium,0,0
Lebanon,2013,0.759,Middle East & North Africa,121,1238,4.80402104473326,7.12205988162914,High,10.2314049586777,2.4187138685544
Libya,2013,0.716,Middle East & North Africa,291,841,5.67675380226828,6.73578001424233,High,2.89003436426117,1.35841799159164
Sri Lanka,2013,0.756,South Asia,14,29,2.70805020110221,3.40119738166216,High,2.07142857142857,1.1221427860783
Madagascar,2013,0.499,Sub-Saharan Africa,2,0,1.09861228866811,0,Low,0,0
Maldives,2013,0.718,South Asia,3,2,1.38629436111989,1.09861228866811,High,0.666666666666667,0.510825623765991
Mexico,2013,0.76,North America,8,157,2.19722457733622,5.06259503302697,High,19.625,3.02650393222075
Mali,2013,0.407,Sub-Saharan Africa,58,243,4.07753744390572,5.4971682252932,Low,4.18965517241379,1.64666725420246
Myanmar,2013,0.543,Southeast Asia,18,40,2.94443897916644,3.71357206670431,Low,2.22222222222222,1.17007125265026
Montenegro,2013,0.817,Eastern Europe,2,0,1.09861228866811,0,Very High,0,0
Mozambique,2013,0.427,Sub-Saharan Africa,18,116,2.94443897916644,4.76217393479776,Low,6.44444444444445,2.00746804205475
Malaysia,2013,0.785,Southeast Asia,13,3,2.63905732961526,1.38629436111989,High,0.230769230769231,0.207639364778245
Niger,2013,0.362,Sub-Saharan Africa,4,59,1.6094379124341,4.0943445622221,Low,14.75,2.75684036527164
Nigeria,2013,0.506,Sub-Saharan Africa,347,1711,5.85220247977447,7.44541755670169,Low,4.93083573487032,1.78016513644714
Nepal,2013,0.57,South Asia,104,91,4.65396035015752,4.52178857704904,Medium,0.875,0.628608659422374
Pakistan,2013,0.518,South Asia,2215,8574,7.70345904786718,9.05660627203414,Low,3.87088036117382,1.5832746930721
Peru,2013,0.75,South America,13,10,2.63905732961526,2.39789527279837,High,0.769230769230769,0.570544858467613
Philippines,2013,0.692,Southeast Asia,651,1094,6.48004456192665,6.9985096422506,Medium,1.68049155145929,0.986000192427958
Paraguay,2013,0.715,South America,10,27,2.39789527279837,3.3322045101752,High,2.7,1.30833281965018
Rwanda,2013,0.508,Sub-Saharan Africa,4,68,1.6094379124341,4.23410650459726,Low,17,2.89037175789617
Saudi Arabia,2013,0.845,Middle East & North Africa,6,3,1.94591014905531,1.38629436111989,Very High,0.5,0.405465108108164
